市,年份,供地面积_公顷,成交价格_万元,平均价格_万元每公顷,制造业_总面积,制造业_总价值,制造业_平均价格,制造业_占比,房地产业_总面积,房地产业_总价值,房地产业_平均价格,房地产业_占比,高科技产业_总面积,高科技产业_总价值,高科技产业_平均价格,高科技产业_占比,生产性服务业_总面积,生产性服务业_总价值,生产性服务业_平均价格,生产性服务业_占比,消费性服务业_总面积,消费性服务业_总价值,消费性服务业_平均价格,消费性服务业_占比,第二产业_总面积,第二产业_总价值,第二产业_平均价格,第二产业_占比,第三产业_总面积,第三产业_总价值,第三产业_平均价格,第三产业_占比,土地来源_新增建设用地,土地来源_新增建设用地(来自存量库),土地来源_现有建设用地,供地方式_作价出资或入股,供地方式_划拨,供地方式_协议出让,供地方式_拍卖出让,供地方式_招标出让,供地方式_挂牌出让,供地方式_授权经营,供地方式_租赁,供地方式_价格_划拨,供地方式_价格_挂牌出让,供地方式_价格_拍卖出让,供地方式_价格_协议出让,供地方式_价格_租赁,供地方式_价格_招标出让,供地方式_价格_作价出资或入股,供地方式_价格_授权经营,供地方式_价格_nan
秦皇岛,2019,723.6089,389692.9911,538.54,30.5172,10662.860999999999,349.4,0.0422,149.7975,335799.4227,2241.69,0.207,0.0,0.0,0.0,0.0,14.7,5125.1532,348.65,0.0203,30.148600000000002,30691.2425,1018.0,0.0417,40.7965,14362.860999999999,352.06,0.0564,678.5156,373603.1301,550.62,0.9377,663.6106,45.3699,14.628400000000001,0.0,532.311,10.345400000000001,19.651699999999998,0.0,159.2984,0.0,2.0024,11.382938545324066,1844.2131214123933,3601.61460840538,1828.3757418756159,80.1038753495805,0.0,0.0,0.0,0.0
秦皇岛,2020,475.7487,450555.1486,947.04,40.5076,15842.717,391.1,0.0851,102.6431,378787.244,3690.33,0.2158,8.265600000000001,2879.303,348.35,0.0174,7.204699999999999,3589.6839,498.24,0.0151,50.1516,15060.674699999998,300.3,0.1054,49.01529999999999,18931.4319,386.24,0.103,214.0762,402505.84489999997,1880.2,0.45,413.0645,36.28,26.4042,0.0,312.78679999999997,18.4874,0.0,0.0,144.4745,0.0,0.0,202.0628581513031,2215.3380645027323,0.0,3639.9220333848994,0.0,0.0,0.0,0.0,0.0
秦皇岛,2021,452.4234,342448.3897,756.92,25.8002,10011.041500000001,388.02,0.057,115.4037,305573.936,2647.87,0.2551,2.9689,2332.3109,785.58,0.0066,1.2147000000000001,1008.26,830.05,0.0027,53.5947,18884.7863,352.36,0.1185,25.8002,10011.041500000001,388.02,0.057,421.49420000000003,329289.2514,781.24,0.9316,360.6924,41.6027,50.128299999999996,0.0,333.4679,18.526899999999998,0.0,0.0,100.4286,0.0,0.0,26.571854442361623,3047.2318423238,0.0,1487.4750443949072,0.0,0.0,0.0,0.0,0.0
秦皇岛,2022,363.3582,249321.8957,686.16,49.76469999999999,19007.2973,381.94,0.137,65.8844,200144.9694,3037.82,0.1813,0.0,0.0,0.0,0.0,0.2016,67.172,333.19,0.0006,15.4596,3111.8125,201.29,0.0425,60.76569999999999,20720.948399999997,341.0,0.1672,259.4984,219032.4404,844.06,0.7142,297.4687,35.7817,30.1078,0.0,234.8058,19.8135,0.0,0.0,105.6552,0.0,3.0837,9.794957790650827,1191.5996713838979,0.0,6100.376066823125,82.19995459999352,0.0,0.0,0.0,0.0
邯郸,2008,78.4977,12999.6271,165.61,38.2761,4634.0599999999995,121.07,0.4876,6.2416,929.2559,148.88,0.0795,1.3366,109.54779999999998,81.96,0.017,0.4348,260.0,597.98,0.0055,0.6,128.4,214.0,0.0076,50.3358,7385.0599999999995,146.72,0.6412,25.432200000000005,2710.1985,106.57,0.324,3.9343,42.4642,32.0992,0.0,11.7141,3.5252,15.077300000000001,6.4972,41.6839,0.0,0.0,105.34037612791424,216.57954270113882,71.2408720394235,209.53687734029276,0.0,142.36902050113895,0.0,0.0,0.0
邯郸,2009,160.5387,80556.2566,501.79,40.884100000000004,6874.8,168.15,0.2547,51.8842,48056.8176,926.23,0.3232,0.0,0.0,0.0,0.0,15.546199999999999,14664.771399999998,943.3,0.0968,14.139100000000001,3946.18,279.1,0.0881,70.24499999999999,12118.823999999999,172.52,0.4376,88.66570000000002,68285.7681,770.15,0.5523,89.4662,13.5507,57.5218,0.0,3.1119,21.6697,6.9277,2.3061000000000003,126.5233,0.0,0.0,109.19987788810697,458.9772397653239,881.5242432553373,728.6995989792199,0.0,107.31767919864706,0.0,0.0,0.0
邯郸,2010,223.80759999999998,95628.1925,427.28,36.5334,5726.7305,156.75,0.1632,53.7596,56699.6504,1054.69,0.2402,1.106,0.0,0.0,0.0049,23.497799999999998,12591.689999999999,535.87,0.105,25.1269,3811.1153,151.67,0.1123,62.4774,11257.5405,180.19,0.2792,143.72310000000002,79874.90669999999,555.76,0.6422,129.1976,48.9204,45.6896,0.0,60.0363,22.943199999999997,10.8547,0.0,129.9734,0.0,0.0,91.9501151803159,481.4833642883852,1063.1585672565802,696.8317671466928,0.0,0.0,0.0,0.0,0.0
邯郸,2011,210.0912,183450.1513,873.19,66.8134,0.0,0.0,0.318,59.7555,0.0,0.0,0.2844,0.0,0.0,0.0,0.0,12.422699999999999,0.0,0.0,0.0591,1.4573,0.0,0.0,0.0069,106.0642,0.0,0.0,0.5048,90.5763,0.0,0.0,0.4311,176.8318,0.0,33.2594,0.0,3.1631,22.0808,1.3837,0.0,183.4636,0.0,0.0,0.0,912.9854096398412,392.3041844330419,697.7885765008514,0.0,0.0,0.0,0.0,0.0
邯郸,2012,395.8578,202596.1742,511.79,110.75999999999999,0.0,0.0,0.2798,64.75919999999999,0.0,0.0,0.1636,0.0,0.0,0.0,0.0,66.1908,0.0,0.0,0.1672,4.3284,0.0,0.0,0.0109,205.55739999999997,0.0,0.0,0.5193,157.59979999999996,0.0,0.0,0.3981,359.0579,0.0,36.7999,0.0,5.1975,15.621999999999998,2.8494,0.0,372.1889,0.0,0.0,0.0,516.8480150805142,1165.5892468589877,442.3153245423122,0.0,0.0,0.0,0.0,0.0
邯郸,2013,371.0308,268189.8682,722.82,107.9726,0.0,0.0,0.291,135.614,0.0,0.0,0.3655,0.0,0.0,0.0,0.0,25.6034,0.0,0.0,0.069,5.9168,0.0,0.0,0.0159,180.98520000000002,0.0,0.0,0.4878,172.8728,0.0,0.0,0.4659,311.716,6.2620000000000005,53.0528,0.0,8.2372,18.2197,32.3623,0.0,312.2116,0.0,0.0,0.0,726.907518170369,678.985115396619,1057.5030818290093,0.0,0.0,0.0,0.0,0.0
邯郸,2014,514.6905,414217.0677,804.79,137.2841,25565.25,186.22,0.2667,84.6291,146197.4567,1727.51,0.1644,0.0,0.0,0.0,0.0,22.9172,4993.445,217.89,0.0445,28.279799999999998,21146.2976,747.75,0.0549,200.8172,38279.461899999995,190.62,0.3902,295.1873,373869.6058,1266.55,0.5735,469.811,0.7247,44.1548,0.0,141.446,18.0047,0.0,0.0,355.2398,0.0,0.0,1327.2316212547544,559.3883343026316,0.0,1542.2897243497532,0.0,0.0,0.0,0.0,0.0
邯郸,2015,608.8008,301541.3149,495.3,74.0941,16859.0,227.53,0.1217,156.2138,166321.2062,1064.7,0.2566,1.438,739.1,513.98,0.0024,129.4641,11884.2513,91.8,0.2127,9.3838,2877.5059,306.65,0.0154,141.97100000000003,47832.692299999995,336.92,0.2332,448.2015,248136.1751,553.63,0.7362,514.0928,40.2791,54.4289,0.0,300.0501,18.2237,5.305199999999999,0.0,285.2218,0.0,0.0,185.72697992768542,833.7587800091018,1251.6022016135114,75.05259634432086,0.0,0.0,0.0,0.0,0.0
邯郸,2016,442.5511,374682.5088,846.64,97.5418,23514.0,241.07,0.2204,84.2092,189292.0365,2247.88,0.1903,0.0,0.0,0.0,0.0,54.28659999999999,95555.6651,1760.21,0.1227,8.427,4309.0,511.33,0.019,111.1659,30737.0,276.5,0.2512,306.50419999999997,337505.6382,1101.15,0.6926,390.2128,7.8679,44.4704,0.0,166.7645,4.7172,15.7183,0.0,255.3511,0.0,0.0,50.89090244026757,1351.8500605636711,602.1007360846911,2445.3728694988554,0.0,0.0,0.0,0.0,0.0
邯郸,2017,464.783,450529.7548,969.33,157.41740000000001,43043.0,273.43,0.3387,184.4012,367432.5059,1992.57,0.3967,0.0,0.0,0.0,0.0,44.2632,20034.0,452.61,0.0952,4.6734,3462.1847,740.83,0.0101,187.67449999999997,53657.6422,285.91,0.4038,268.45230000000004,393399.11259999993,1465.43,0.5776,388.9592,42.8062,33.0176,0.0,42.3401,13.9717,89.8623,0.0,318.6089,0.0,0.0,39.83473586505464,1148.2322056916803,854.9080092541589,442.4764416642213,0.0,0.0,0.0,0.0,0.0
邯郸,2018,454.968,290908.3411,639.4,92.6416,31054.0,335.21,0.2036,115.9076,172206.7184,1485.72,0.2548,0.0,0.0,0.0,0.0,14.7746,45691.0,3092.54,0.0325,29.9557,9982.9823,333.26,0.0658,141.86020000000002,42357.0,298.58,0.3118,253.71820000000002,231013.151,910.51,0.5577,370.882,0.2994,83.7866,0.0,121.2312,10.6576,112.9809,0.0,210.0983,0.0,0.0,36.41490556886346,869.6866790449994,860.4139283719637,615.8690136616124,0.0,0.0,0.0,0.0,0.0
邯郸,2019,616.2639,369315.5921,599.28,107.7808,39599.0,367.4,0.1749,154.7879,282625.0714,1825.89,0.2512,12.8333,1262.0,98.34,0.0208,19.1197,7446.0,389.44,0.031,30.8551,15242.0,493.99,0.0501,149.314,51008.51,341.62,0.2423,457.87559999999996,313025.0821,683.65,0.743,543.275,21.9808,51.0081,0.0,262.0425,26.5687,64.1199,0.0,263.5328,0.0,0.0,1.511246076495225,1101.618128749059,1168.5763702064414,138.43625770173173,0.0,0.0,0.0,0.0,0.0
邯郸,2020,641.6801,565337.6253,881.03,122.45430000000002,51850.0,423.42,0.1908,165.2717,420406.2226999999,2543.73,0.2576,1.1265,505.0,448.29,0.0018,66.87219999999999,17441.0,260.81,0.1042,108.37259999999999,25698.402599999998,237.13,0.1689,171.10649999999998,72483.0,423.61,0.2667,448.40549999999996,484277.6252999999,1080.0,0.6988,514.1359,57.1507,70.3935,0.0,171.9637,6.8216,136.0534,0.0,326.8414,0.0,0.0,8.632069442562587,936.607173999377,1810.1274940574801,1679.5506479418318,0.0,0.0,0.0,0.0,0.0
邯郸,2021,549.6901,559185.9234,1017.27,76.64040000000001,30547.6,398.58,0.1394,194.8975,453856.3208,2328.69,0.3546,0.8061,617.0,765.41,0.0015,63.5639,6769.9469,106.51,0.1156,51.44690000000001,31063.0557,603.79,0.0936,114.4091,46652.6,407.77,0.2081,405.6472,498336.3234,1228.5,0.738,380.5334,64.9808,104.1759,0.0,145.376,1.7541,281.1563,0.0,121.4037,0.0,0.0,1.1972794684129429,869.2403938265473,1603.5158838695772,1507.482355623967,0.0,0.0,0.0,0.0,0.0
邯郸,2022,507.4569,407966.6252,803.94,115.33030000000001,59848.8,518.93,0.2273,91.0411,233199.1,2561.47,0.1794,0.0,0.0,0.0,0.0,63.6879,46290.0,726.83,0.1255,26.948200000000003,23174.3252,859.96,0.0531,194.31380000000001,98996.20000000001,509.47,0.3829,294.98760000000004,304757.4252,1033.12,0.5813,347.4368,55.106300000000005,104.9138,0.0,144.341,3.142,242.5837,0.0,117.3902,0.0,0.0,49.40630312939497,739.0208041216389,1286.8482095045958,608.8701464035647,0.0,0.0,0.0,0.0,0.0
邢台,2008,135.5928,24145.7132,178.08,85.34320000000001,10121.512999999999,118.6,0.6294,17.0552,10602.0,621.63,0.1258,0.0,0.0,0.0,0.0,0.7976000000000001,148.6,186.31,0.0059,1.4180000000000001,386.2464,272.39,0.0105,104.17330000000001,11952.1068,114.73,0.7683,20.322000000000003,11253.6064,553.76,0.1499,96.48169999999999,1.6046,37.5065,0.0,2.1123,2.6895,11.3201,11.2778,108.1931,0.0,0.0,55.27623917057237,148.1990348737581,589.2989991254494,95.1624837330359,0.0,94.69729025164483,0.0,0.0,0.0
邢台,2009,146.618,33057.3456,225.47,90.1824,0.0,0.0,0.6151,37.7233,0.0,0.0,0.2573,0.901,0.0,0.0,0.0061,0.238,0.0,0.0,0.0016,6.8006,0.0,0.0,0.0464,90.955,0.0,0.0,0.6204,45.66290000000001,0.0,0.0,0.3114,93.9778,34.477,18.1632,0.0,14.8557,7.2502,22.6588,0.0,101.85329999999999,0.0,0.0,266.6649366909671,127.54618652512978,668.6144014687451,131.69999448291082,0.0,0.0,0.0,0.0,0.0
邢台,2010,199.13819999999998,49204.6575,247.09,40.8217,0.0,0.0,0.205,60.050799999999995,0.0,0.0,0.3016,0.0,0.0,0.0,0.0,12.0954,0.0,0.0,0.0607,59.5659,0.0,0.0,0.2991,42.4741,0.0,0.0,0.2133,131.98409999999998,0.0,0.0,0.6628,109.3115,63.302499999999995,26.5242,0.0,66.4134,0.7725,13.730799999999999,0.0,118.2215,0.0,0.0,96.02120054085471,285.1867046180263,659.6584175721736,70.84181229773463,0.0,0.0,0.0,0.0,0.0
邢台,2011,292.6603,84659.807,289.28,179.6003,29725.972299999998,165.51,0.6137,49.9018,35542.7967,712.25,0.1705,0.0,0.0,0.0,0.0,4.5073,2866.3701,635.94,0.0154,13.012699999999999,3163.6679,243.12,0.0445,187.2639,31264.972299999998,166.96,0.6399,90.35,51302.8347,567.82,0.3087,246.7822,12.088799999999999,33.7893,0.0,16.220399999999998,6.7481,26.7737,0.0,242.9181,0.0,0.0,94.42849128258244,216.00284211015975,1094.4621027351468,200.6993227723359,0.0,0.0,0.0,0.0,0.0
邢台,2012,266.25329999999997,109876.8967,412.68,120.674,0.0,0.0,0.4532,94.2695,0.0,0.0,0.3541,0.0,0.0,0.0,0.0,9.787700000000001,0.0,0.0,0.0368,9.2568,0.0,0.0,0.0348,132.8821,0.0,0.0,0.4991,114.63130000000001,0.0,0.0,0.4305,137.0232,11.6739,117.5562,0.0,8.7193,40.4352,26.652,0.0,190.4468,0.0,0.0,175.46649386992075,359.1265382248481,1300.6116051328231,130.79077635327636,0.0,0.0,0.0,0.0,0.0
邢台,2013,1291.5253,106286.6862,82.3,103.4393,23776.0,229.85,0.0801,56.5261,55165.75,975.93,0.0438,2.0,0.0,0.0,0.0015,1054.7234999999998,0.0,0.0,0.8166,5.4998000000000005,5890.0,1070.95,0.0043,140.8394,31050.0,220.46,0.109,1143.0497,73456.7577,64.26,0.885,1254.5763,17.4672,19.4818,0.0,1078.0979,0.0,19.9203,0.0,193.5071,0.0,0.0,4.57257749968718,415.8865488656488,1048.176985286366,0.0,0.0,0.0,0.0,0.0,0.0
邢台,2014,262.5936,106750.8412,406.52,64.2945,0.0,0.0,0.2448,51.7089,0.0,0.0,0.1969,1.0,0.0,0.0,0.0038,70.82169999999999,0.0,0.0,0.2697,9.0835,0.0,0.0,0.0346,105.2699,0.0,0.0,0.4009,135.9473,0.0,0.0,0.5177,238.7422,3.7158,20.1356,0.0,78.94109999999999,0.1303,13.2651,0.0,170.2571,0.0,0.0,14.69855119829848,481.37199564658385,1778.124552396891,357.0330007674597,0.0,0.0,0.0,0.0,0.0
邢台,2015,173.3277,100362.8682,579.04,69.0856,18405.0,266.41,0.3986,31.707,43720.0,1378.88,0.1829,0.0,0.0,0.0,0.0,0.7841,174.41,222.43,0.0045,40.6395,26274.9385,646.54,0.2345,77.2149,20510.0,265.62,0.4455,75.13900000000001,71062.86820000001,945.75,0.4335,146.0379,0.0,27.2898,0.0,21.0607,0.7841,24.340600000000002,0.0,127.1423,0.0,0.0,378.07186845641405,578.0530948394044,769.5373162535024,222.4333630914424,0.0,0.0,0.0,0.0,0.0
邢台,2016,287.9951,280594.65,974.3,78.91279999999999,22425.0,284.17,0.274,99.8365,222166.6,2225.3,0.3467,0.0,0.0,0.0,0.0,11.3838,7040.0,618.42,0.0395,12.7236,5360.0,421.26,0.0442,132.23649999999998,38843.0,293.74,0.4592,131.822,235598.6,1787.25,0.4577,225.9187,17.6971,44.3793,0.0,23.1223,0.0175,48.4413,0.0,216.414,0.0,0.0,9.992518045350161,1080.099254207214,960.5439986127541,4857.142857142857,0.0,0.0,0.0,0.0,0.0
邢台,2017,275.7811,519765.4385,1884.7,29.5537,0.0,0.0,0.1072,158.9275,0.0,0.0,0.5763,0.0,0.0,0.0,0.0,5.3334,0.0,0.0,0.0193,8.094199999999999,0.0,0.0,0.0294,29.5537,0.0,0.0,0.1072,226.02980000000002,0.0,0.0,0.8196,180.4854,24.5837,70.712,0.0,14.0297,0.0,28.655900000000003,0.0,187.0794,0.0,46.016099999999994,0.0,2571.1208807597204,1297.1041495817612,0.0,34.59658684677755,0.0,0.0,0.0,0.0
邢台,2018,477.4263,885904.0249,1855.58,51.6565,16203.0,313.67,0.1082,186.4144,831579.8203,4460.92,0.3905,0.0,0.0,0.0,0.0,18.2815,14406.59,788.04,0.0383,35.7183,8234.0,230.53,0.0748,113.20570000000001,26255.6146,231.93,0.2371,354.3475,855310.4103,2413.76,0.7422,372.9696,33.1284,71.3283,0.0,185.2333,0.4655,72.0739,0.0,219.6536,0.0,0.0,27.60634615914093,2972.2892121959303,3154.6489727904277,1178.3673469387754,0.0,0.0,0.0,0.0,0.0
邢台,2019,607.2745,844314.2465,1390.33,64.6019,18956.0,293.43,0.1064,232.7863,786616.9189,3379.14,0.3833,2.0042,138.0,68.86,0.0033,19.225,2731.0,142.05,0.0317,57.62479999999999,15932.3276,276.48,0.0949,97.12879999999998,27261.0,280.67,0.1599,481.47730000000007,809124.2465,1680.5,0.7928,520.0153,36.396300000000004,50.8629,0.0,205.5425,0.1372,40.437599999999996,0.0,341.7073,0.0,19.4499,0.24325869345755746,2274.6628664356895,1624.4287494806815,563.7026239067056,63.239399688430275,0.0,0.0,0.0,0.0
邢台,2020,448.5099,623015.1031,1389.08,83.7094,19532.28,233.33,0.1866,166.8774,538215.2952,3225.21,0.3721,14.566699999999999,1831.0,125.7,0.0325,23.647199999999998,17841.691,754.49,0.0527,21.932000000000002,8806.9725,401.56,0.0489,89.815,21635.28,240.89,0.2003,314.26259999999996,586720.7231000001,1866.98,0.7007,333.3231,22.7387,92.4481,0.0,69.0594,2.6144,79.32639999999999,0.0,273.6242,0.0,23.8855,0.0,1927.7975160822766,1189.7867544726598,124.36888004895961,34.179732473676495,0.0,0.0,0.0,0.0
邢台,2021,687.1303,569892.9411,829.38,112.18520000000001,31010.49,276.42,0.1633,156.3717,490848.3011,3138.98,0.2276,0.0,0.0,0.0,0.0,256.0548,6866.0,26.81,0.3726,31.6777,19138.32,604.16,0.0461,120.73570000000001,33438.490000000005,276.96,0.1757,555.3511000000001,533201.6211000001,960.12,0.8082,607.655,37.7483,41.727,0.0,337.0431,1.7561,103.592,0.0,244.7391,0.0,0.0,0.4795825815748787,1883.4593291386623,1048.4786469997684,91.77153920619554,0.0,0.0,0.0,0.0,0.0
邢台,2022,711.4351,376192.5,528.78,68.57339999999999,20094.5,293.04,0.0964,90.3033,325726.0,3607.02,0.1269,10.5025,4779.0,455.03,0.0148,247.1754,10402.0,42.08,0.3474,53.467,455.0,8.51,0.0752,71.0298,20668.5,290.98,0.0998,614.1531999999999,345666.0,562.83,0.8633,619.3966,26.6858,65.3527,0.0,479.32959999999997,0.0,99.4005,0.0,132.705,0.0,0.0,0.0,1653.780942692438,1576.7274812500943,0.0,0.0,0.0,0.0,0.0,0.0
保定,2008,215.0801,56184.2806,261.22,44.1098,0.0,0.0,0.2051,35.118,0.0,0.0,0.1633,1.5187,0.0,0.0,0.0071,5.0095,0.0,0.0,0.0233,11.680900000000001,0.0,0.0,0.0543,67.2807,0.0,0.0,0.3128,72.3849,0.0,0.0,0.3365,100.3587,12.2189,102.5025,0.0,17.0003,38.8853,79.1708,2.786,77.2377,0.0,0.0,3.4640565166497064,496.99062374980093,94.84182173225483,243.8745489940929,0.0,253.70423546302945,0.0,0.0,0.0
保定,2009,168.9272,33557.0297,198.65,45.63150000000001,9462.720000000001,207.37,0.2701,47.589999999999996,14617.72,307.16,0.2817,6.0232,815.0,135.31,0.0357,11.4049,1297.867,113.8,0.0675,11.4984,809.02,70.36,0.0681,50.81750000000001,10247.02,201.64,0.3008,77.86809999999998,17810.606999999996,228.73,0.461,115.5738,21.4776,31.8758,0.0,17.0385,4.0286,117.4072,0.0,30.4529,0.0,0.0,15.463784957596031,407.6068289062782,170.5721625249559,212.06870873256216,0.0,0.0,0.0,0.0,0.0
保定,2010,181.0573,52393.2212,289.37,104.41209999999998,23742.79,227.4,0.5767,33.351,20957.8006,628.4,0.1842,0.0,0.0,0.0,0.0,8.5435,3132.54,366.66,0.0472,7.66,1740.5500000000002,227.23,0.0423,108.11649999999997,24311.530000000002,224.86,0.5971,60.6115,26800.623499999998,442.17,0.3348,123.183,6.8003,51.074,0.0,29.9339,28.5295,19.2949,0.0,103.29899999999999,0.0,0.0,58.64492097588353,365.41767103263345,218.52095631488115,304.0407297709388,0.0,0.0,0.0,0.0,0.0
保定,2011,332.7708,68595.07,206.13,45.705,10072.39,220.38,0.1373,9.9153,11621.0,1172.03,0.0298,0.0,0.0,0.0,0.0,6.2469,3025.72,484.36,0.0188,18.152,636.8,35.08,0.0545,235.85000000000002,49082.55,208.11,0.7087,35.9728,15392.519999999999,427.89,0.1081,262.6976,0.0,70.0732,0.0,61.275600000000004,10.9981,6.6114,0.0,253.88569999999999,0.0,0.0,4.500975918636455,250.10073430681604,201.9239495417007,317.079313699639,0.0,0.0,0.0,0.0,0.0
保定,2012,365.0175,102224.3975,280.05,60.643100000000004,16557.760000000002,273.04,0.1661,70.6901,43801.55,619.63,0.1937,0.0,0.0,0.0,0.0,42.238499999999995,4073.1844000000006,96.43,0.1157,41.7077,7749.157999999999,185.8,0.1143,167.33190000000002,38957.55,232.82,0.4584,158.3831,56199.892400000004,354.84,0.4339,347.8422,4.5288,12.6465,0.0,46.248400000000004,55.4938,16.3154,0.0,246.9599,0.0,0.0,89.07805459215885,332.53301446915066,559.6890054794856,123.45180903091878,0.0,0.0,0.0,0.0,0.0
保定,2013,647.6722,170939.6508,263.93,71.1976,16050.82,225.44,0.1099,134.5651,117187.2508,870.86,0.2078,0.0,0.0,0.0,0.0,2.7478,0.0,0.0,0.0042,251.31529999999998,8677.0,34.53,0.388,196.21369999999996,41302.82,210.5,0.303,435.865,125916.2508,288.89,0.673,608.212,2.8264,36.6338,0.0,296.1121,41.7855,12.976199999999999,0.0,296.7984,0.0,0.0,0.8327278756930231,505.4524215763966,312.34105516252833,397.80785200607863,0.0,0.0,0.0,0.0,0.0
保定,2014,265.5307,91672.85800000001,345.24,90.1145,21965.0,243.75,0.3394,34.168,40446.0,1183.74,0.1287,0.0,0.0,0.0,0.0,20.2586,3907.0,192.86,0.0763,16.636599999999998,2859.028,171.85,0.0627,182.1086,41534.83,228.08,0.6858,74.42279999999998,47715.028,641.13,0.2803,239.9936,2.4616,23.0755,0.0,26.9807,0.0,10.9638,0.0,227.5862,0.0,0.0,2.150722553529004,389.69774968781064,266.7870628796585,0.0,0.0,0.0,0.0,0.0,0.0
保定,2015,254.3684,127295.23,500.44,18.4737,3974.0,215.12,0.0726,75.3241,83373.0,1106.86,0.2961,0.0,0.0,0.0,0.0,10.8272,2647.0,244.48,0.0426,12.3832,7380.62,596.02,0.0487,125.03900000000002,27538.61,220.24,0.4916,103.76599999999999,93400.62,900.11,0.4079,220.9846,6.601,26.7828,0.0,11.5648,14.3255,2.5825,0.0,225.8956,0.0,0.0,0.0,537.6094532164416,230.39690222652467,366.94146801158774,0.0,0.0,0.0,0.0,0.0
保定,2016,325.1867,132847.1497,408.53,28.711600000000004,0.0,0.0,0.0883,88.3435,0.0,0.0,0.2717,0.0,0.0,0.0,0.0,134.4372,0.0,0.0,0.4134,22.1302,0.0,0.0,0.0681,52.241,0.0,0.0,0.1606,246.1306,0.0,0.0,0.7569,238.8688,53.8412,32.4767,0.0,145.4623,0.0,4.4307,0.0,175.2937,0.0,0.0,0.6051031779368262,607.5867529751497,5925.2488320130005,0.0,0.0,0.0,0.0,0.0,0.0
保定,2017,465.2483,597370.6096,1283.98,43.783699999999996,20872.54,476.72,0.0941,205.4877,519492.0,2528.09,0.4417,25.905,8550.0,330.05,0.0557,3.5589,914.0,256.82,0.0076,11.4649,5681.0,495.51,0.0246,92.0181,37116.54,403.36,0.1978,315.57719999999995,534637.0,1694.16,0.6783,362.4127,1.7388,101.0968,0.0,125.9822,2.6257,19.3392,0.0,317.3012,0.0,0.0,74.82064609127322,1702.1492512477105,2373.262596177711,744.007312335758,0.0,0.0,0.0,0.0,0.0
保定,2018,452.5519,657507.4142,1452.89,62.855199999999996,33301.43,529.81,0.1389,164.0035,522588.5809,3186.45,0.3624,0.0,0.0,0.0,0.0,21.025,19240.0,915.1,0.0465,31.129500000000004,20242.6656,650.27,0.0688,182.3433,74008.07,405.87,0.4029,225.71,562071.2749999999,2490.24,0.4987,405.4992,5.9978,41.054899999999996,0.0,54.1821,0.6681,0.0,0.0,397.7017,0.0,0.0,125.43523045433824,1632.958647146844,0.0,1916.838796587337,0.0,0.0,0.0,0.0,0.0
保定,2019,589.7649,374510.9155,635.02,42.6796,0.0,0.0,0.0724,117.4737,0.0,0.0,0.1992,15.074100000000001,0.0,0.0,0.0256,103.26780000000001,0.0,0.0,0.1751,132.5808,0.0,0.0,0.2248,122.8211,0.0,0.0,0.2083,447.85479999999995,0.0,0.0,0.7594,563.98,0.0,25.7849,0.0,304.0211,4.5792,0.0,0.0,281.1646,0.0,0.0,10.779631742665229,1309.8392898679278,0.0,644.9248777078965,0.0,0.0,0.0,0.0,0.0
保定,2020,299.5019,219902.9907,734.23,59.24229999999999,37034.0,625.13,0.1978,44.0131,93919.0,2133.89,0.147,15.065,8170.999999999999,542.38,0.0503,20.6227,3205.0,155.41,0.0689,92.38250000000001,37171.9907,402.37,0.3085,70.77199999999999,44621.0,630.49,0.2363,195.19240000000002,159496.9907,817.13,0.6517,272.5661,10.0943,16.8415,0.0,114.4633,0.0,2.7821,0.0,182.2565,0.0,0.0,91.47902166021773,1131.9321944622004,1125.04942309766,0.0,0.0,0.0,0.0,0.0,0.0
保定,2021,353.3032,275237.4537,779.04,56.59559999999999,36162.0,638.95,0.1602,111.0151,180665.0,1627.39,0.3142,7.6815,5185.0,675.0,0.0217,43.290400000000005,8871.5552,204.93,0.1225,51.907,1560.0,30.05,0.1469,85.74869999999999,52257.0,609.42,0.2427,230.69939999999997,197948.5552,858.04,0.653,316.2811,15.883700000000001,21.1384,0.0,168.3331,0.9263,9.845400000000001,0.0,174.1984,0.0,0.0,37.86809427260592,1492.9011977147895,792.8575781583277,1075.245600777286,0.0,0.0,0.0,0.0,0.0
保定,2022,299.27909999999997,277672.0843,927.8,23.147100000000002,17054.0,736.77,0.0773,32.4393,111693.0,3443.14,0.1084,0.0,0.0,0.0,0.0,54.745599999999996,5047.747,92.2,0.1829,94.723,81536.3713,860.79,0.3165,49.69800000000001,35211.0,708.5,0.1661,199.1781,209383.0843,1051.24,0.6655,229.8217,29.020999999999997,40.4364,0.0,114.5345,7.295399999999999,10.7688,0.0,142.0802,0.0,24.6002,606.3879206701911,1161.3106330086812,3293.403164698016,774.4606190202046,85.5480849749189,0.0,0.0,0.0,0.0
张家口,2008,159.3337,102785.2203,645.09,38.7406,0.0,0.0,0.2431,15.1171,0.0,0.0,0.0949,0.0,0.0,0.0,0.0,85.9664,0.0,0.0,0.5395,19.1899,0.0,0.0,0.1204,39.0603,0.0,0.0,0.2451,120.27340000000001,0.0,0.0,0.7549,130.2199,15.0571,14.0567,0.0,0.0,43.7287,2.6441000000000003,0.0,112.9609,0.0,0.0,0.0,811.3943010369074,333.5728603305472,234.3401427437815,0.0,0.0,0.0,0.0,0.0
